CountryName,Date,MonthlyChangeSA,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,rolling_mean_12,rolling_std_12,month,year,quarter,month_sin,month_cos
Ethiopia,2021-12-01,-3.0,23.0,-4.5,-3.0,5.0,12.0,5.166666666666667,15.462319791458636,4.458333333333333,10.64003837712377,5.347222222222222,13.243486741694616,12,2021,4,-2.4492935982947064e-16,1.0
Ethiopia,2022-01-01,17.0,-3.0,23.0,-4.5,10.0,-1.3333333333333333,12.333333333333334,13.613718571108093,5.625,11.700160255312742,6.875,13.458479922271378,1,2022,1,0.49999999999999994,0.8660254037844387
Ethiopia,2022-02-01,-16.0,17.0,-3.0,23.0,4.25,2.25,-0.6666666666666666,16.62327685305558,2.25,14.709690683355646,5.354166666666667,14.974394180086419,2,2022,1,0.8660254037844386,0.5000000000000001
Ethiopia,2022-03-01,0.0,-16.0,17.0,-3.0,-3.0,-2.0,0.3333333333333333,16.50252505931542,2.75,14.545617896810018,5.520833333333333,14.896025374901084,3,2022,1,1.0,6.123233995736766e-17
Ethiopia,2022-04-01,11.5,0.0,-16.0,17.0,-4.5,39.0,-1.5,13.811227316933136,5.416666666666667,14.41671483614303,3.2291666666666674,10.840506075349847,4,2022,2,0.8660254037844387,-0.4999999999999998
Ethiopia,2022-05-01,9.333333333333334,11.5,0.0,-16.0,23.0,-5.5,6.9444444444444455,6.110858580640906,3.1388888888888893,11.951948547164767,4.465277777777779,10.597637573442825,5,2022,2,0.49999999999999994,-0.8660254037844387
Ethiopia,2022-06-01,-17.0,9.333333333333334,11.5,0.0,-3.0,5.0,1.2777777777777786,15.866048073842506,0.8055555555555559,14.487702320192751,2.631944444444445,12.26802211371057,6,2022,2,1.2246467991473532e-16,-1.0
Ethiopia,2022-07-01,-2.3333333333333335,-17.0,9.333333333333334,11.5,17.0,10.0,-3.3333333333333326,13.195116941926326,-2.4166666666666665,12.122408084938309,1.6041666666666676,12.110243024444681,7,2022,3,-0.4999999999999997,-0.8660254037844388
Ethiopia,2022-08-01,0.6666666666666666,-2.3333333333333335,-17.0,9.333333333333334,-16.0,4.25,-6.222222222222221,9.453590342847018,0.36111111111111144,10.133781057360498,1.3055555555555565,12.083220131827805,8,2022,3,-0.8660254037844385,-0.5000000000000004
Ethiopia,2022-09-01,4.5,0.6666666666666666,-2.3333333333333335,-17.0,0.0,-3.0,0.944444444444445,3.425125031510748,1.1111111111111114,10.267352069473338,1.9305555555555565,12.034138798975048,9,2022,3,-1.0,-1.8369701987210297e-16
